Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128705,2.263198372,-0.817522062,-1.341589985,-1.03462543,-0.325928684,-0.467403031,-0.598647997,-0.21460487,-0.135190892,0.7641135,-1.630363743,-0.726709087,0.434645365,-0.323194334,0.034832908,1.110794406,-0.062874977,-1.267484364,0.951545303,-0.014040871,0.129232189,0.466269019,0.027093479,-1.032483538,0.074041805,-0.094415707,-0.013353989,-0.067756102,10,0
128551,2.086153477,0.027435332,-2.040990006,0.206645421,0.648332281,-0.881837024,0.5361754,-0.305034232,-0.070815872,0.341591752,0.833371797,0.770647739,-0.476756532,0.823644601,-0.970628842,-0.426807361,-0.333535559,-0.229431481,0.416182415,-0.225234441,0.143312689,0.539622656,0.001342081,0.840128692,0.353033586,0.658463353,-0.123258379,-0.088559321,0.76,0
128649,-0.524938886,0.164811484,-1.330908884,1.105844232,0.417116684,1.397249402,0.511749593,0.443621702,-2.361326507,1.272918137,0.685142482,-0.180536179,-0.366225345,1.292952732,1.550852079,-3.203387372,1.281797919,0.865800123,0.983587788,-0.756091865,-0.153276285,0.359083732,0.331664047,-1.667591236,0.199265891,0.087865527,-0.162169181,-0.2171256,143.52,0
128427,1.963437804,-2.373684548,0.860871865,-1.002991984,-2.781304831,0.68529358,-2.506025658,0.429449019,0.362012855,1.318488007,-0.194918679,0.298716294,-0.00082829,-1.612674996,-2.6263898,-0.622354773,0.786345754,0.735578438,0.36095539,-0.324301553,0.026243248,0.821299278,0.141384433,0.109742356,-0.432070939,-0.008641951,0.101167845,-0.024923691,85.65,0
128759,0.197081351,1.130937208,-0.643844269,-0.710593001,1.364638735,-0.434453177,1.051954256,-0.150911046,-0.221451476,-0.873818944,-1.028402388,0.437772429,1.570036582,-1.345102878,-0.35062864,0.453862028,0.045797352,-0.18130819,0.008459425,0.128054646,-0.369321493,-0.836373766,-0.008007545,-0.03150617,-0.285564148,0.147959756,0.231752164,0.080693486,0.89,0
128559,2.130443762,-0.858598757,-1.220420396,-0.727957454,-0.7062265,-1.201188024,-0.300863533,-0.326076538,-0.259735184,0.743406072,-0.812418406,-0.631094655,-0.479410619,-0.022933333,-0.39699689,0.563863416,0.53913931,-1.942053155,0.817204241,-0.027043976,-0.010928867,-0.058650133,0.210999478,-0.021510103,-0.119970789,-0.326544959,-0.038381086,-0.056083286,47.15,0
128478,1.809968803,-0.713891612,0.066111186,1.254169434,-0.946551517,0.378351488,-1.143224256,0.374142483,1.65731491,0.20468367,-1.536181983,-1.128559724,-2.147051859,0.18713494,1.512261612,1.015920389,-0.875146372,1.005990377,-0.930656797,-0.232080112,0.266231084,0.633126218,0.195780433,0.427521254,-0.402957568,-0.617365601,0.062010108,-0.005939371,68.98,0
128616,-0.368712636,0.339568853,-0.214726276,-2.489323779,-0.262885537,-0.807922505,0.102474532,-0.301033285,-2.560984416,1.437265175,-0.749567985,-0.535906492,1.723474206,-0.391925483,-0.097046389,-0.860960615,0.480031188,-0.365214526,0.28175643,-0.325703861,-0.199466245,-0.336553369,-0.009487737,0.721816193,-0.148408746,-0.365788473,-0.794796635,-0.250512964,5.76,0
128417,-0.204781431,0.571329214,-1.745254064,1.570229595,0.242809518,-0.556046963,2.232651165,-0.166832033,-0.647401121,-0.906963635,1.201917065,-0.695073247,-2.032081318,-1.471349814,-0.56239503,-0.012269333,1.888418925,1.435682755,0.421609568,0.664440412,0.15182636,0.128202449,0.521711509,-0.266863081,0.24810901,-0.392023243,0.17237131,0.078124805,320.99,0
128587,-1.076316307,0.826024309,-1.358559195,1.277993283,1.540857489,-0.788715838,0.94544055,0.298581635,-0.772623957,-0.86243649,-1.200359446,-0.671302285,-0.794906236,-0.557066324,-0.030980814,-0.444073242,1.428420645,0.595953356,0.632850905,0.362466604,0.14851835,0.19247051,-0.089179555,0.281122428,0.112651637,-0.394204008,0.310992474,0.108006504,83.45,0
128729,1.929885165,-1.098778995,-0.766797997,-0.41083355,-0.55351759,0.527493326,-0.861180917,0.141536292,-0.375708717,0.9476284,0.2025992,0.807986948,0.902690952,-0.107848925,-0.262325584,-0.767710634,-0.752738507,1.52376319,-0.450039613,-0.341956881,-0.543332947,-1.240970797,0.375424091,-0.024921391,-0.652947496,-0.08094451,-0.011676666,-0.027488791,99.99,0
41743,-2.144411474,1.073499095,-2.773662944,1.384393731,-4.015477127,0.747235432,1.525637535,0.192987836,-2.431861966,-4.155837834,4.35477463,-2.872400109,0.468875462,-4.555666748,0.699671493,-2.901140776,-4.674667111,-2.213623252,1.29616505,0.668123787,0.14465328,-0.88568164,0.625098628,0.096526892,-0.189454896,0.532908314,0.423044722,-0.21026631,802.52,1
20332,-15.27136186,8.326581061,-22.33859051,11.88531289,-8.721334356,-2.324306949,-16.19641866,0.51288182,-6.333685156,-13.17519808,9.939819742,-14.2254557,0.716033665,-14.00477618,-0.329447848,-8.059419407,-12.12200882,-4.799710133,0.686227164,0.993121017,-2.356896279,1.068019177,1.085617167,-1.039797078,-0.182006136,0.649920861,2.149247078,-1.406811332,1,1
128458,-2.969757011,-0.886267668,-0.700252099,0.536869393,2.725080417,-2.024420317,-0.170272261,0.50883786,-0.480314953,-2.081487331,-0.590413556,-0.352036189,-0.209236146,-2.423937644,-0.373495763,0.587593395,2.302301404,0.905868279,-0.232718729,0.898470391,0.008561563,-0.845062143,-0.401388583,0.476835141,0.955907177,0.419682601,0.149159736,-0.289674597,47.96,0
128541,-0.472039507,0.534323079,1.264797627,1.04775447,0.800128632,-0.077879723,1.049492995,-0.219563993,-0.659148981,-0.081927221,0.781123848,0.850162406,0.228779571,-0.026639913,-1.031459725,-1.009105942,-0.065899805,0.283021297,1.018171854,0.255490793,0.218452563,0.890294218,-0.499491292,0.068632085,1.153029581,-0.116448619,-0.201115199,-0.284302528,52.15,0
128751,1.973820997,-0.419578853,-0.226369947,0.536487128,-0.84855828,-0.631379203,-0.610019703,-0.05510212,1.49712542,-0.159940044,-1.011180959,0.389820731,-0.073564669,-0.160191093,0.49356941,0.078656417,-0.483153257,0.215534441,-0.236191443,-0.234027337,0.192499651,0.805241599,0.122541701,0.066558809,-0.104628293,-0.215144721,0.040549271,-0.036548877,9.99,0
160895,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14,1
128648,-2.457398237,-2.241552512,0.641771207,0.443726875,0.186964221,0.223938772,1.751939129,-0.093944581,0.191953146,-1.532053637,-2.023716911,0.335299836,0.827478633,-0.498398252,-1.115031634,-0.908398489,0.004154073,0.3811644,0.900161163,1.626630232,0.654932649,0.913100902,0.769778337,-0.607287352,1.56641394,0.29732634,-0.178954366,0.112496939,575.1,0
128778,1.943498421,-0.443258523,-0.418053941,0.477289467,-0.78745168,-0.802788188,-0.441401296,-0.034456591,1.436843653,-0.125486418,-1.0901567,-0.264013076,-1.367497315,0.3086111,0.799573403,0.249404035,-0.464666626,-0.072209573,-0.012682144,-0.269783704,-0.232017433,-0.655033204,0.380551203,-0.114481013,-0.488705882,-0.659205421,0.016005105,-0.030877809,32.53,0
128780,-0.812768647,-3.26682239,-2.23844325,-1.237971475,-0.233923309,-1.715968307,2.047849439,-0.952864303,-2.480403525,1.376311361,-1.336022434,-2.004560839,-0.833890517,0.433395591,-0.679489896,-1.743845704,0.852266616,0.237285808,0.437434526,1.199003369,0.753671048,1.504238163,1.580057353,0.00780204,-1.130718622,0.032087829,-0.080221552,0.174849074,593.5,0
128683,-0.939663489,-0.441417535,0.918624496,-2.682060418,-1.151705694,-1.172791254,-0.415897228,0.283457069,-2.147584558,0.473006654,-0.898326398,-0.473033995,0.923346284,-0.417821802,-0.933737857,-0.413869877,0.529408906,-0.201561146,-1.109991557,-0.182841247,0.001935957,0.263422552,0.05393612,0.386080319,-0.149210007,-0.297170699,0.256654267,0.0983374,56,0
128508,1.925078527,-1.47859771,-1.066406197,-0.794426603,-1.023739904,-0.546235175,-0.712634234,-0.142464992,0.207804076,0.708081468,-1.586742224,-1.242641664,-0.730061522,-0.191835526,0.262971074,1.331686436,0.000763658,-0.953271046,0.760090753,0.227673556,0.251648112,0.404961987,-0.026810911,-0.651944645,-0.171303731,-0.149504696,-0.035273386,-0.032314191,165,0
128553,-3.334650304,1.245835635,-3.186639716,-0.479424316,-2.443333517,0.439575751,-0.687838656,2.383781359,-0.027495682,-0.96314102,-0.841280541,1.666825014,0.408093399,1.603283625,-1.577488662,1.322366269,-0.039103453,0.1953486,0.36711709,-1.041618509,-0.110053024,-0.540944668,0.759213303,0.215124985,-2.261829839,-0.249095969,-0.247818937,-0.315879238,211.56,0
128392,-0.059478413,0.452227779,0.345831823,-0.785462114,0.197227235,-0.525007845,1.374202819,-0.268417767,-0.431841151,-0.772836223,-0.757328869,0.707821723,1.702187187,-0.107190647,0.313110157,0.464105167,-0.880024388,-0.77445355,-0.14107379,0.247075065,-0.304906102,-1.117975898,0.539350399,-0.448254955,-0.828305234,-0.035866432,-0.027740811,0.055907454,140.86,0
128542,2.099037691,-1.62260361,-0.954407001,-1.586882926,-1.235568893,-0.392063189,-1.036644202,-0.146393823,-1.514177814,1.668536861,0.571527289,0.210924668,1.090618733,-0.381669479,-0.879151446,-0.351166406,0.151926359,0.310229519,0.166832152,-0.212588402,-0.098879036,0.058184661,0.133372551,-0.395657969,-0.248396405,-0.20689266,0.003117257,-0.045960127,99.95,0
128478,-4.421099565,-4.966367347,1.794730454,3.730560665,6.270582271,-2.903460349,-3.688347565,0.914027791,-0.942367866,1.26545892,0.106644607,0.402058802,-0.097849633,0.291276921,-1.292521162,1.610191809,-1.516014567,0.854259041,-2.337119695,1.250111742,0.862704277,0.619920366,1.118555938,0.63510561,-0.702046284,-0.284589157,0.000882354,0.352980177,0.76,0
41791,-7.222731306,6.15577293,-10.82645984,4.180779179,-6.123555101,-3.114136482,-6.895112283,5.161516377,-2.516476533,-6.403370552,3.186057948,-6.855570981,-0.837722615,-8.036614875,0.956969644,-4.557193454,-7.654704244,-2.588418644,0.718555009,0.818859417,0.912700322,-0.630358133,0.190886662,-0.061263432,0.379774657,-0.266845465,1.193694577,0.257468457,99.99,1
128591,2.011689222,0.118782094,-2.761198567,1.121523346,1.236214704,-0.844168357,1.044828514,-0.445845693,-0.087834775,0.386428632,-1.562928663,-0.710501748,-1.331663878,1.120761611,-0.073580177,-0.667540641,-0.31502555,-0.181980145,-0.152871781,-0.205938319,0.293360573,0.813209286,-0.295024538,0.194195064,0.893677987,-0.194926567,-0.076756865,-0.068800881,70,0
128582,-1.441965955,-0.431184831,1.844712718,-1.243163682,0.300189506,0.103486027,0.404096324,0.306347565,0.180309344,-1.285247141,0.505952701,0.566770626,-0.309998392,-0.097435909,-0.696242401,0.498749925,-0.917077039,0.826973321,-0.408028907,0.346348293,0.350084148,0.609348093,-0.057374574,0.779812779,0.760756544,0.104875538,-0.053075562,0.071385026,143.8,0
127439,-0.490811251,-1.47160461,-0.797688147,-1.940785114,-1.16897722,0.521680964,1.881972258,-0.406983257,-2.944292124,0.745900281,-1.424705521,-1.515024881,0.918877437,-0.055038065,0.432233561,-0.858006081,0.511429422,0.210893932,1.007019657,0.911054655,0.041744844,-0.357259684,1.105747505,-0.058425791,-0.302465216,-0.209183045,0.009049451,0.214957911,502,0
8408,-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1,1
134928,1.204934242,3.238069511,-6.010324404,5.720846677,1.548399778,-2.321063516,-0.781880413,0.076619238,-2.976249051,-4.070256863,3.394152086,-4.547742185,-0.063634196,-10.51646521,0.053267384,0.204079529,0.462929331,0.841169059,-2.221383853,0.338160709,0.09834147,-0.84586592,-0.031227769,0.42114641,0.388361412,0.056034744,0.491827823,0.340846686,0,1
128471,0.909123839,1.337657824,-4.484727667,3.245357645,-0.417808776,-0.762118684,-2.506348775,0.694163949,-0.467555884,-4.565260095,3.612645346,-3.171936612,-0.400045819,-8.569454155,-1.614831207,-2.388207562,-2.577464434,0.092678671,0.098242013,0.445573384,0.586829163,0.594077545,-0.252120311,0.325438828,0.562765676,-0.256278185,0.652673807,0.319879228,67.9,1
128563,-0.577158962,0.92472043,0.70071855,-0.508654156,1.384659814,-0.98252903,2.479295957,-1.922866017,1.039055258,0.900349494,0.05629478,-1.039626041,-0.427912379,-2.25495142,1.041353708,-0.567865929,-0.168322485,0.523440855,0.032366017,0.102896708,0.042189985,1.099271092,-0.542791789,-0.011029364,-0.209801846,-0.327645932,-1.748363086,-1.078830543,46.5,0
128497,1.096112645,-2.013737536,-2.176627819,1.156052522,-0.631765835,-0.916054915,0.921270863,-0.553546436,-0.856423898,0.826652611,-1.258930389,-0.15318802,-0.256661056,0.579050006,-0.561138266,-2.154959031,0.167381248,0.840503542,-1.154757683,0.36760013,0.010718871,-0.515872001,-0.391140308,-0.033879328,0.136414998,-0.54413569,-0.09320269,0.035959157,548.95,0
128648,0.532582428,-2.88234962,-3.811743071,-0.195998538,-0.033366672,-1.249888178,2.024735327,-0.816782145,0.390409948,-0.591650608,-1.051381978,-0.206474937,-0.715735014,1.154040445,0.310856601,-0.821694561,-0.005237122,-0.334819841,0.396257964,1.552342137,0.751745452,0.336365853,-0.946068438,0.635633654,0.344282027,0.963616603,-0.323982293,0.053761188,879,0
154309,-0.082983465,-3.935918924,-2.616708986,0.163310075,-1.400951828,-0.809419405,1.50157984,-0.470999587,1.519743199,-1.134453811,0.713877646,0.979674835,-1.339031266,0.984993219,-0.382470968,-0.934615796,-0.052419435,0.511161784,0.731998749,1.878611603,0.70267204,-0.182304776,-0.921016986,0.111635488,-0.071622212,-1.125881096,-0.170947427,0.126221383,1096.99,1
127456,2.044733042,0.134528191,-1.799040285,0.216784765,0.708062156,-0.282286723,0.103448612,-0.079017858,0.16066507,-0.235495687,1.013391585,1.081240585,0.643235975,-0.782596482,-0.492915177,0.51437975,0.133206195,0.122922183,0.381193296,-0.101480447,-0.319891678,-0.814526757,0.288840058,0.143074943,-0.241900267,0.176142914,-0.059767909,-0.042924048,1.98,0
127437,1.484875424,-0.871088197,-3.298614507,0.167147694,1.239773124,-0.419808696,1.433067536,-0.527014197,-0.218927226,-0.067167022,0.346089789,1.256266284,0.943584922,0.930415562,-0.667591522,-0.744343401,-0.683450017,0.231221653,0.586331346,0.550220616,0.522277912,0.947403823,-0.637723616,-0.095435476,0.904205706,-0.229875285,-0.117451103,-0.03116041,351.5,0
47826,-0.887286906,1.390001509,1.21968582,1.661425176,1.009227839,-0.733908445,0.855828927,7.68E-05,-1.275631494,-0.433393926,0.141178993,-0.460348456,-0.367867931,-1.168339418,0.152107631,0.882231824,0.601804858,-0.304092391,-2.191764278,-0.268347371,-0.083734377,-0.346930257,-0.050618707,0.231044425,-0.450759875,-0.376205381,0.034504369,0.15777532,7.58,1
128745,-0.271583781,0.309092507,-0.12713888,-1.489626351,-0.042557799,0.278890978,0.85780522,-0.348626355,-0.685534946,0.339179669,-1.525463156,0.397494857,1.810654701,-0.573968311,-0.209499965,-1.331660834,-0.698920398,0.81091775,-0.466894885,-0.731423073,-0.824738343,-1.783936349,0.371109092,-0.055459203,-0.647207513,-0.974898088,-0.352488381,-0.007369998,114.82,0
128508,0.089862519,0.916794175,-0.119452018,-0.388448975,0.822523098,-1.198451509,1.370609955,-0.422323781,-0.49189648,-0.486478604,-1.082040207,0.150771235,0.221789357,0.283462309,-0.704562831,-0.78823813,-0.037759223,-0.674794556,0.60301062,-0.100754802,0.097433025,0.490749581,-0.172200848,0.061898817,-0.562524692,0.615646307,0.133606513,0.196346409,2.39,0
128478,0.663894322,0.3622301,0.644992972,1.081056292,-0.285111359,-0.091585444,-0.192038175,0.238349153,0.301476253,0.273545075,0.55404197,0.020170621,-1.238979578,0.40396571,0.34656721,0.283004227,-0.6546292,1.126678071,0.193176774,-0.22529781,0.394522464,1.226284154,0.144783034,-0.0309213,-1.192214543,-0.597739486,0.169636991,0.040663134,1,0
128650,1.546527642,-1.018741408,-0.818880777,0.256207288,-0.01039485,1.2841751,-0.589140245,0.457697208,1.036559093,-0.162025869,1.19054188,1.165748606,-0.246079973,0.329030296,0.77317709,-0.574150154,0.039621147,-0.7051859,-1.011404601,-0.022135684,0.347691548,0.945913041,0.056996767,-1.330457553,-0.376134395,-0.184359592,0.047705202,-0.03851733,157.4,0
128542,2.053869798,0.101975641,-1.805494075,0.231681284,0.618756065,-0.386963491,0.07619687,-0.07083987,0.253446643,-0.20889116,0.86751062,0.741818556,0.039336627,-0.667257635,-0.474532302,0.598706991,0.114682898,0.283165458,0.454038685,-0.135739939,-0.332575089,-0.885788765,0.291101899,0.185974744,-0.248282089,0.172568691,-0.06676189,-0.043695959,1.29,0
128659,-0.348654209,0.041055037,1.838780959,0.135313465,-0.317107788,-0.264343681,-0.059212555,-0.014590457,1.103837807,-0.231335413,-1.207502966,-1.12415177,-1.919998082,-0.071291417,1.411728781,-0.112149831,-0.281345855,0.659630214,0.684625704,-0.135470093,0.089254957,0.553033558,0.212661234,-0.07434508,-0.953161431,-0.35597408,-0.006263626,-0.037871674,1,0
167338,-1.374424388,2.793184611,-4.346572055,2.40073142,-1.688432714,0.111136093,-0.922037621,-2.149929975,-2.027473756,-4.390841922,1.241958176,-3.9105215,-1.225636299,-4.697996871,0.676108304,-2.077065542,-2.683520898,-0.525949333,0.422342445,0.650195856,-0.870778522,0.50484916,0.137994269,0.368274569,0.103136655,-0.414208828,0.454981585,0.096710964,349.08,1
128496,2.040211058,-0.146974975,-2.955933665,-0.578355979,2.609358271,3.142641531,-0.416882841,0.784392948,0.359902379,-0.351075101,0.329650884,0.183508121,-0.272918545,-0.597436665,0.58389681,0.178675836,0.473898278,-0.498849799,-0.140098685,-0.120714034,-0.352333801,-0.996936775,0.363484906,0.60482657,-0.264559586,0.219670647,-0.039209452,-0.042786955,1.98,0
93879,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
128643,-0.874117983,-0.455837887,-0.460965864,-0.098507929,1.534763937,0.063561207,0.670237319,0.078860716,0.527825853,-1.226195784,0.119917324,1.239648927,0.63556359,-1.734293645,-2.48509649,-0.16404515,0.506037405,0.362741497,0.894992531,-0.257707352,-0.399276339,-0.533906095,0.88308972,-0.018309751,0.128369399,-0.562434523,0.098208448,-0.104148326,61.42,0
128536,-0.948683966,0.692323748,0.432213962,-0.971814025,0.517686094,0.848553795,2.183637276,-0.37405406,-0.529890198,-0.361517873,-0.311436139,0.228904364,0.677710749,-0.172766563,-0.774504804,0.305094801,-1.234118559,0.645797112,0.6870091,0.272666445,0.009327992,0.385385021,-0.63025515,-1.300667979,1.129256671,0.63427914,0.003653284,-0.193307867,238.98,0
128721,1.750402923,-1.026167208,-0.411323445,0.773136951,-1.020483814,-0.378959038,-0.460672816,-0.172462756,-0.342690761,0.869159557,-1.101339591,0.559279684,1.31198199,-0.277038124,0.193895945,-1.144375317,-0.489424801,1.095000942,-1.185448331,-0.259835577,-0.475481242,-1.117677366,0.293315762,-0.200905501,-0.506999667,-0.993028699,0.053348794,0.00954179,175,0
139117,-3.975939258,-1.244938872,-3.70741372,4.544772208,4.050675573,-3.407678617,-5.06311827,1.007041997,-3.190158195,-4.250716511,4.182162368,-4.563674738,1.182502751,-6.964972476,1.115339514,-4.997331655,-6.419538912,-1.18359274,3.569732578,2.109402687,1.059737074,-0.037394796,0.348707143,-0.162929483,0.410530958,-0.123612265,0.877423851,0.66756843,8.3,1
128440,-3.241924863,1.790784372,-0.359560433,-1.040765305,1.209008622,-1.636568444,0.755164993,-1.109831823,2.168945226,3.22824567,-0.441886532,0.364484938,0.568856709,-1.214960673,-0.225387543,-0.525293616,-0.808031324,-1.12820157,-0.127107592,0.004895242,-0.522335686,-0.461065564,-0.509910768,0.107083303,-0.890806275,-0.084920702,-0.446059372,0.095278922,8.99,0
128562,2.063592706,-0.262059418,-0.690526004,0.165450991,-0.180970019,-0.212431883,-0.446597041,-0.05998072,1.207656642,-0.134678232,-1.581084066,0.331069548,0.722566615,-0.102592041,1.017580621,0.626857154,-1.062572361,0.212275991,0.191808037,-0.162887902,-0.191923371,-0.413776624,0.234717447,-1.038449518,-0.292521956,-0.545689649,0.034987712,-0.039549376,6.52,0
128578,-2.997017911,3.309272531,-2.049754197,-1.733838821,0.4980319,-1.879891737,1.646619799,-0.406755823,2.07918106,3.522528633,-0.54726805,-0.021502541,-0.301351702,-0.249248082,0.079355082,-1.031440236,-0.494795221,-0.689025964,-0.562327772,1.455280257,-0.156690571,0.728700052,-0.108867524,-0.008917007,0.258550458,0.078750061,1.05738566,0.531144791,4.85,0
102114,-28.25505289,21.46720299,-26.87133878,11.73743614,-17.99963029,6.065901352,-41.50679608,-38.98726274,-13.43406632,-24.40318497,3.40932262,-9.608267356,-3.076317968,0.240060358,-2.836676932,-6.594756992,-12.95753099,-5.61352195,-0.248828402,10.44071798,-21.45373628,8.361985192,4.909111121,0.098327945,-1.508739121,0.00871129,-5.407823639,-0.183811045,0,1
128672,1.994514784,0.208860969,-1.525095868,1.288836712,0.452504236,-0.875454127,0.534533191,-0.277176985,-0.065908925,0.429774717,0.805211887,1.05145888,-0.343308719,0.729635642,-1.228525304,-0.569574261,-0.348130249,-0.196829326,0.036371606,-0.30762085,0.102822578,0.507989941,0.002600817,0.023661683,0.420190968,-0.511420785,-0.016792839,-0.072622837,1,0
75556,-0.734303155,0.435519332,-0.530865547,-0.471119607,0.643214387,0.71383237,-1.234572071,-2.551411599,-2.057723826,0.166830708,0.567551955,-0.858059916,-0.44806793,-0.264936239,0.888862939,0.838120617,1.425059654,-0.169664183,2.502027389,0.864536121,-1.004877379,1.150353588,-0.152555283,-1.386744633,0.004716015,0.219145838,-0.058257308,0.158047989,29.95,1
127431,-0.844579264,0.390163451,0.171003801,-2.790299047,2.63853167,-0.593309442,2.750813457,-1.615945496,0.480161476,0.13407109,-1.184807338,-0.987985014,-0.161445426,-0.635274395,0.320653172,-0.691500212,-1.272805401,-0.455070218,0.310610084,0.145632362,-0.177785931,0.23510534,-0.889215403,-0.277033254,1.19178221,0.736696995,-1.541987342,-0.912257332,30.48,0
128766,-0.589919468,-0.149304421,1.324284953,-0.898144869,0.515461272,-0.396357352,-0.175866889,0.219239443,0.496555524,-0.76436562,0.188088592,0.689532038,-0.068780174,-0.08809248,-0.649571088,0.35190092,-0.926943674,0.899708127,0.125385262,-0.006292865,0.361274955,1.046410751,-0.136439448,-0.29438269,-0.549884838,0.026905782,0.180231981,0.19512112,1,0
127460,1.367419607,-0.571033107,-0.648368317,4.112770696,0.02137157,0.946734127,0.081717889,0.262226031,-0.343672744,1.29876661,-0.279856645,0.108359525,-1.722331287,0.19004547,-3.073136246,0.410104724,-0.307934475,-0.377735559,-0.610959157,0.113738131,-0.187877403,-0.962810208,0.134021802,0.685156766,-0.28773813,-0.33747962,-0.073440214,-0.007206459,250.6,0
41308,-13.68076032,6.990389242,-13.77000114,8.694896899,-11.42696797,-2.91984499,-14.59456159,8.622904736,-8.090697004,-12.78063394,5.330601351,-11.89806515,1.595992902,-9.560169271,0.596403763,-11.3809956,-21.53680163,-8.485355805,3.51761051,-0.87739161,2.989552509,0.497598717,-0.509290299,0.732503457,0.280527954,0.280037142,-1.406686836,-0.663643364,0.76,1
93904,-11.32063311,7.191950143,-13.17908255,9.099551882,-10.09474888,-2.44011507,-14.1843373,4.452502934,-6.241960003,-12.61816269,6.057319305,-15.71760665,0.11781741,-8.653743357,-2.502553776,-11.23136445,-21.58515214,-9.090892061,1.171188733,-0.180934725,1.082235328,-0.3505625,0.483043946,0.661132921,-0.396521512,-0.413315388,-0.997547798,-0.235035883,37.93,1
128738,-1.007053389,1.646732809,-1.939529583,0.067679885,-0.481342562,-1.380044502,0.022177712,0.821850322,-0.307510192,-1.272973557,-0.841350504,0.329346459,0.308625542,-0.030060623,0.647957022,0.385062211,0.93876097,0.658315385,-0.310637901,-0.608892759,0.429425848,0.970747363,0.122927644,-0.076504536,-0.239416317,-0.173864311,-0.656390508,-0.221001349,49,0
102676,-5.552122171,5.678133913,-9.77552798,8.416295394,-4.409843819,-1.506235355,-6.899838797,3.750442897,-3.879792558,-6.86416436,7.05106509,-10.13752919,2.815439815,-9.909168054,-0.262229551,-5.022557177,-8.522974872,-2.012939062,1.525732441,-0.064780137,1.128472231,0.228484047,0.286257667,-0.536294098,-0.104924889,0.420919229,-0.297556885,-0.946184387,119.74,1
128773,-0.712484228,-0.336683859,1.629826978,-0.979404061,-0.392584039,-0.509039196,0.432132025,-0.558878663,-0.042893091,0.778072541,-1.220092617,-1.226000906,-1.318627803,-0.412723409,0.66908442,-1.656910458,-0.304663799,1.392426116,-0.327899208,-0.671286936,-0.650313013,-1.005238086,-0.029239824,-0.064892046,-0.794427208,-0.692137012,-0.461593824,-0.216043363,74,0
93920,-12.38104821,8.213022153,-16.96252965,7.116090598,-9.772826359,-3.666835648,-16.14736337,2.078705953,-4.250656834,-16.74604411,7.425800963,-15.5648376,-0.42633842,-14.02953767,-1.68188923,-11.13376098,-15.83358888,-5.748532938,2.271081507,0.5377949,0.167703335,1.503413334,-0.767755382,0.371951476,-1.415639479,-0.51702216,-0.434620523,0.292721057,97,1
128610,-0.924488075,-1.277861512,0.361941492,-2.60311149,-0.449473393,0.894393022,0.990251682,-0.088607104,-2.451957532,0.327547602,-1.035362355,-0.381268666,1.126614909,-0.841781153,-2.862412061,-0.953611764,0.30497448,0.640912483,1.036604857,0.444705958,0.055050071,0.286984531,-0.092577482,-1.34546836,1.391516181,0.304366885,-0.075122377,0.035408787,300,0
128396,-0.967855385,-0.261910847,0.472507859,-1.846285131,0.036358709,-0.504172292,1.560304012,-0.234253385,-1.516064055,-0.397275048,-2.059151226,-1.423618427,-1.172617877,0.351739196,-0.576394451,-1.299177935,-0.35131063,1.058798797,-0.91283709,-0.136792109,-0.460431421,-1.335823597,0.074468573,-0.730886844,0.787409252,0.558685667,-0.144517512,0.038173798,206.95,0
128382,-1.98390341,-0.663166694,1.070931971,-0.653374189,-0.327736867,0.423551756,0.535313094,0.610210253,-1.90021274,-0.444942925,0.235715087,0.550142055,0.472859675,0.29561919,-1.103495311,-0.872856099,-0.602099837,1.953266132,-1.661387728,0.110381059,-0.010213252,-0.423459974,0.284751931,0.610715207,0.804468198,-0.696581156,-0.127972977,-0.08906927,262,0
127467,1.239360207,-2.678364891,0.483463026,0.451527921,-2.456670051,0.708773661,-1.409584679,0.191692313,1.351613826,0.247713562,-1.774514351,1.028261557,1.227862535,-1.581266355,-1.662513707,-1.709178766,0.380770545,1.113384562,-0.730547941,0.226212101,-0.038854409,0.09988576,-0.08931522,0.083217991,-0.629897034,0.699539123,0.003808018,0.037952906,400,0
